Date,Open,High,Low,Close,Volume
2026-05-07 08:05:00,1439.9,1440.1,1438.0,1438.1,86443
2026-05-07 08:10:00,1438.0,1439.9,1437.5,1438.4,142384
2026-05-07 08:15:00,1438.4,1440.0,1437.6,1439.4,147582
2026-05-07 08:20:00,1439.6,1440.7,1438.1,1440.5,131552
2026-05-07 08:25:00,1440.5,1441.0,1438.6,1440.3,93657
2026-05-07 08:30:00,1439.8,1440.4,1437.5,1438.0,58603
2026-05-07 08:35:00,1438.4,1440.0,1437.2,1440.0,197772
2026-05-07 08:40:00,1439.8,1440.0,1438.3,1439.5,155885
2026-05-07 08:45:00,1439.6,1440.1,1438.0,1438.7,120710
2026-05-07 08:50:00,1438.7,1441.4,1438.4,1440.7,251922
2026-05-07 08:55:00,1440.7,1444.2,1439.1,1442.1,820331
2026-05-07 09:00:00,1442.1,1444.0,1440.0,1440.0,556031
2026-05-07 09:05:00,1440.8,1440.8,1438.6,1438.6,232801
2026-05-07 09:10:00,1438.7,1440.0,1436.3,1437.7,574935
2026-05-07 09:15:00,1438.0,1439.0,1436.6,1437.3,185400
2026-05-07 09:20:00,1437.5,1438.5,1436.6,1436.8,93404
2026-05-07 09:25:00,1437.2,1437.8,1435.4,1436.1,82541
2026-05-07 09:30:00,1436.1,1441.9,1430.5,1437.6,4038716
2026-05-07 09:35:00,1437.7,1441.3,1435.7,1438.1,1670996
2026-05-07 09:40:00,1438.1,1438.4,1433.8,1434.5,829556
2026-05-07 09:45:00,1434.6,1435.9,1433.4,1435.8,626831
2026-05-07 09:50:00,1435.7,1436.0,1435.3,1435.8,296683
2026-05-07 09:55:00,1435.9,1437.0,1434.0,1435.5,253722
2026-05-08 03:45:00,1426.0,1429.5,1417.5,1425.0,632958
2026-05-08 03:50:00,1425.0,1426.9,1423.8,1424.1,166903
2026-05-08 03:55:00,1424.4,1427.0,1424.1,1427.0,106153
2026-05-08 04:00:00,1426.8,1426.9,1422.0,1423.5,145413
2026-05-08 04:05:00,1423.5,1423.5,1421.0,1421.3,109370
2026-05-08 04:10:00,1421.3,1421.5,1419.4,1419.7,148853
2026-05-08 04:15:00,1419.6,1420.7,1418.0,1419.9,162848
2026-05-08 04:20:00,1419.9,1421.9,1419.8,1421.5,112099
2026-05-08 04:25:00,1421.5,1424.0,1421.3,1423.9,91425
2026-05-08 04:30:00,1423.9,1424.8,1423.1,1424.4,68952
2026-05-08 04:35:00,1424.4,1426.0,1424.2,1425.5,62216
2026-05-08 04:40:00,1425.5,1429.0,1424.1,1428.4,138071
2026-05-08 04:45:00,1428.8,1429.0,1426.1,1429.0,86537
2026-05-08 04:50:00,1428.9,1431.2,1428.2,1431.0,125225
2026-05-08 04:55:00,1430.9,1433.0,1430.1,1432.0,94337
2026-05-08 05:00:00,1432.0,1432.0,1429.4,1429.8,71384
2026-05-08 05:05:00,1429.8,1432.0,1429.5,1430.8,63512
2026-05-08 05:10:00,1430.8,1432.0,1430.7,1431.3,51109
2026-05-08 05:15:00,1431.3,1431.3,1430.1,1430.5,34968
2026-05-08 05:20:00,1430.3,1430.5,1427.4,1428.0,87444
2026-05-08 05:25:00,1427.6,1428.6,1426.1,1426.2,71114
2026-05-08 05:30:00,1426.4,1431.4,1426.1,1429.9,204582
2026-05-08 05:35:00,1429.7,1430.0,1429.0,1429.4,39977
2026-05-08 05:40:00,1429.4,1429.7,1428.5,1429.2,37865
2026-05-08 05:45:00,1429.0,1429.7,1426.7,1427.0,42598
2026-05-08 05:50:00,1427.0,1428.0,1426.1,1427.2,59443
2026-05-08 05:55:00,1427.2,1427.3,1426.3,1426.7,45203
2026-05-08 06:00:00,1426.7,1429.2,1425.8,1428.7,77775
2026-05-08 06:05:00,1429.0,1429.0,1427.1,1427.6,25275
2026-05-08 06:10:00,1427.5,1427.7,1426.7,1426.7,18177
2026-05-08 06:15:00,1426.9,1427.1,1425.4,1425.4,52713
2026-05-08 06:20:00,1425.4,1426.0,1424.4,1425.0,80221
2026-05-08 06:25:00,1424.6,1424.6,1423.5,1424.4,49627
2026-05-08 06:30:00,1424.6,1424.8,1423.3,1424.0,35988
2026-05-08 06:35:00,1424.0,1424.6,1423.5,1424.0,38941
